category	name	ro	istrim	autotrim	dbvalidated	count	json
validated	indole_alkylation_with_hydroxyacid	[H][#8]-[#6:5](=[O:7])-[#6:1][C:3]([H])([H])[#8:4].[H][c:9]1[c:8][n:16][c:15]2[c:14][c:13][c:12][c:11][c:10]12>>[H][C:5]([H])([#6:1]-[#6:3](-[#8:4])=[O:7])[c:9]1[c:8][n:16][c:15]2[c:14][c:13][c:12][c:11][c:10]12	null	FALSE	null	-1	"{""note"":""Weird reaction, I question whether something is missing.  The aam is definitely wrong."",""confidence"":""low"",""name"":""indole_alkylation_with_hydroxyacid"",""aam"":false,""validation"":true}"
validated		[#6:4]\[#6:5](-[#6:10]=[O:12])=[#6:6]\[#6:7]=[O:9]>>[H][#8]-[#6:6](-[#6:7]=[O:9])[C:5]([H])([#6:4])[#6:10]=[O:12]	null	FALSE	null	-1	"{""confidence"":""high"",""validation"":true}"
validated		[#6:11]-[#6:1](-[#6:2]=[#6:3]-[#6:4](-[#8:5])=[O:6])=[#6:7]-[#6:8]=[O:10]>>[#6:11][C:1]1([#6:7]-[#6:8]=[O:10])[#8:5]-[#6:4](=[O:6])-[#6:3]=[#6:2]1	null	FALSE	null	-1	"{""confidence"":""high"",""validation"":true}"
validated	indole_amine_condensation_1	[H][#7:13]-[#6:1].[H][c:4]1[c:3][c:12]2[c:11][c:9][c:8][c:7][c:6]2[n:5]1.[#6:38]-[#6:39]=O>>[#6:1]-[#7:13]-[#6:39](-[#6:38])-[c:4]1[c:3][c:12]2[c:11][c:9][c:8][c:7][c:6]2[n:5]1	null	FALSE	null	-1	"{""note"":""better represented by an NRO that includes ring constraints. This is overly broad to be used in synthesis or validation"",""confidence"":""high"",""name"":""indole_amine_condensation_1"",""nro"":true,""validation"":true}"
validated		[H][#6:1](=[O:9])-[c:2]1[c:3][c:4][c:5][c:7][c:8]1.[#6:13]-[n+:14]1[c:15][c:16][c:17]([c:18][c:19]1)-[c:20]1[c:21][c:22][n+:23](-[#6:24])[c:28][c:29]1>>[H][#8]-[#6:1](=[O:9])-[c:2]1[c:3][c:4][c:5][c:7][c:8]1.[H][#6:28]-1-[#6:29]([H])-[#7:14](-[#6:13])-[#6:19]([H])-[#6:15]([H])-[#6:16]-1[C:17]1([H])[#6:18]([H])-[#6:22]([H])-[#7:23](-[#6:24])-[#6:21]([H])[C:20]1([H])[H]	null	FALSE	null	-1	"{""confidence"":""high"",""cofactor"":true,""validation"":true}"
validated		[O:17]=[#6:1]-1-[#6:2]=[#6:3]-[#6:4](-[#6:5]=[#6:6]-1)=[#7:7]-[c:8]1[c:9][c:10][c:12][c:14][c:16]1.[H][#6:31](-[#6:32])-[#6:30]([H])-[#6:28]=[O:29]>>[H][#8:17]-[c:1]1[c:2][c:3][c:4]([c:5][c:6]1)-[#7:7]([H])-[c:8]1[c:9][c:10][c:12][c:14][c:16]1.[#6:32]\[#6:31]=[#6:30]/[#6:28]=[O:29]	null	FALSE	null	-1	"{""confidence"":""high"",""validation"":true}"
validated		[O:17]=[#6:1]-1-[#6:2]=[#6:3]-[#6:4](-[#6:5]=[#6:6]-1)=[#7:7]-[c:8]1[c:9][c:10][c:12][c:14][c:16]1.[H][#6:32](-[#6:33])-[#6:31]([H])-[#6:29](=[O:30])-[#6:28]=[#6:27]>>[H][#8:17]-[c:1]1[c:2][c:3][c:4]([c:5][c:6]1)-[#7:7]([H])-[c:8]1[c:9][c:10][c:12][c:14][c:16]1.[#6:33]\[#6:32]=[#6:31]/[#6:29](=[O:30])-[#6:28]=[#6:27]	null	FALSE	null	-1	"{""confidence"":""high"",""validation"":true}"
validated	thiol_oxidation_to_disulfide	[H][#16:8]-[#6:7].[H][#16:11]-[#6:10]>>[#6:7]-[#16:8]-[#16:11]-[#6:10]	null	FALSE	null	-1	"{""note"":""The thermodynamics of this likely require a ring constraint, but the chemistry would occur spontaneously too depending on the oxident chosen"",""confidence"":""high"",""name"":""thiol_oxidation_to_disulfide"",""nro"":true,""validation"":true}"
validated		[#6:1]-[#8]>>[#6:1]	null	FALSE	null	-1	"{""coenzyme"":true,""confidence"":""high"",""validation"":true}"
validated		[H][#8:10][C:9]([H])([#6:7])[#6:11]=[O:13].[#6:15]-[n+:22]1[c:23][c:24][c:25]([c:26][c:27]1)-[c:28]1[c:29][c:30][n+:31](-[#6:32])[c:39][c:40]1>>[#6:7]-[#6:9](=[O:10])-[#6:11]=[O:13].[H][C:25]1([#6:26]=[#6:27]-[#7:22](-[#6:15])-[#6:23]=[#6:24]1)[C:28]1([H])[#6:29]=[#6:30]-[#7:31](-[#6:32])-[#6:39]=[#6:40]1	null	FALSE	null	-1	"{""confidence"":""high"",""validation"":true}"
validated		[H][c:6]1[c:7][c:8][c:3][c:4][c:5]1.[H][#7:20](-[#6:19])-[c:21]1[n:22][c:23](=[#7:24])[n:25][c:26](-[#8:27])[c:28]1-[#7:29]>>[H][#8]-[c:6]1[c:7][c:8][c:3][c:4][c:5]1.[H][#8][C:28]1([#7:29])[#6:26](-[#8:27])=[#7:25]-[#6:23](=[#7:24])-[#7:22]\[#6:21]1=[#7:20]\[#6:19]	null	FALSE	null	-1	"{""confidence"":""med"",""cofactor"":true,""validation"":true}"
validated	conjugated_alkene_reduction_to_alkane	[O:7]=[#6:5]-[#6:4]=[#6:3]-[#6:1]=[O:2].[H][#8]-c1c(c(c(-[#8][H])c2c([H])c([H])c([H])c([H])c12)C([H])([H])[#6](\[H])=[#6](/C([H])([H])[H])C([H])([H])C([H])([H])[#6](\[H])=[#6](/C([H])([H])[H])C([H])([H])C([H])([H])[#6](\[H])=[#6](/C([H])([H])[H])C([H])([H])C([H])([H])[#6](\[H])=[#6](/C([H])([H])[H])C([H])([H])C([H])([H])[#6](\[H])=[#6](/C([H])([H])[H])C([H])([H])C([H])([H])[#6](\[H])=[#6](/C([H])([H])[H])C([H])([H])C([H])([H])[#6](\[H])=[#6](/C([H])([H])[H])C([H])([H])C([H])([H])[#6]([H])=[#6](C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]>>[H][#6:4](-[#6:5]=[O:7])-[#6:3]([H])-[#6:1]=[O:2]	null	FALSE	null	-1	"{""confidence"":""high"",""cofactor"":true,""name"":""conjugated_alkene_reduction_to_alkane"",""validation"":true}"
validated		[#6:10]\[#6:11](-[#6:22])=[#6:12]\[#6:13]=[#6:14]>>[H][#6:12](-[#6:13]=[#6:14])[C:11]([H])([#6:10])[#6:22]	null	FALSE	null	-1	"{""confidence"":""high"",""validation"":true}"
validated		[#8:6]-[#6:1]-1=[#7:7]-[#6:4](-[#8:5])=[#7:3]-[#6:2]-1>>[H][#7:7]=[#6:4](-[#8:5])-[#7:3]([H])-[#6:2]-[#6:1](-[#8:6])=O	null	FALSE	null	-1	"{""confidence"":""high"",""validation"":true}"
validated		[#6:4]\[#7:5]=[#6:6](\[#8:7])/[#7:9]=[#6:2](\[#6:1])-[#8:3]>>[#6:1]-[#6:2](-[#8:3])=O.[H][#7:9]=[#6:6](-[#8:7])-[#7:5]([H])-[#6:4]	null	FALSE	null	-1	"{""confidence"":""high"",""validation"":true}"
validated		[#6:22]-[#6:23]=[O:24]>>[H][#8]-[#6](=[#7]C([H])([H])C([H])([H])[#16]-[#6:23](-[#6:22])=[O:24])C([H])([H])C([H])([H])[#7]=[#6](-[#8][H])C([H])([#8][H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]C([H])([H])C1([H])[#8]C([H])(n2c([H])nc3c(ncnc23)-[#7]([H])[H])C([H])([#8][H])C1([H])[#8]P(=O)([#8][H])[#8][H]	null	FALSE	null	-1	"{""confidence"":""high"",""validation"":true}"
validated		[H][#16:2]-[#6:1]=[#7:11]-[#8-:10]>>[H][#8:10]\[#7:11]=[#6:1]/[#16:2]C1([H])[#8]C([H])(C([H])([H])[#8][H])C([H])([#8][H])C([H])([#8][H])C1([H])[#8][H]	null	FALSE	null	-1	"{""confidence"":""high"",""validation"":true}"
validated		[H][#8]S(=O)(=O)[#6:3]([H])-[#6:1].[H][#8:18]-[c:17]1[n:16][c:14][c:13]2-[#7:12]([H])-[c:11]3[c:10][c:9][c:37][c:36][c:35]3-[#7:21](-[#6:22])-[c:20]2[n:19]1>>[#6:1]-[#6:3]=O.[H][n:19]1[c:20]2[n+:21](-[#6:22])[c:35]3[c:36][c:37][c:9][c:10][c:11]3[n:12][c:13]2[c:14][n:16][c:17]1=[O:18]	null	FALSE	null	-1	"{""confidence"":""high"",""cofactor"":true,""validation"":true}"
perfect		[H][#7]([H])[C:4]([H])([#6:3])[#6:5]=[O:7].[#6:10]-[n+:11]1[c:12]2[c:13][c:14][c:15][c:16][c:17]2[n:18][c:19]2[c:20][c:21][c:22][c:23][c:24]12>>[#6:3]-[#6:4](=O)-[#6:5]=[O:7].[H][#7:11]-1-[c:12]2[c:13][c:14][c:15][c:16][c:17]2-[#7:18](-[#6:10])-[c:19]2[c:20][c:21][c:22][c:23][c:24]-12	TRUE	FALSE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect	amide_hydrolysis	[#6:6]-[#7:20](-[#6:4](-[#6:3])=[O:5])-[#6:9](=[#6:8])-[#6:10]=[O:12]>>[H][#8:5]-[#6:4](-[#6:3])=O.[H][#7:20](-[#6:6])-[#6:9](=[#6:8])-[#6:10]=[O:12]	TRUE	FALSE	null	-1	"{""trim"":true,""confidence"":""high"",""name"":""amide_hydrolysis"",""validation"":true}"
perfect	aldehyde_oxidation_to_acid_with_atypical_cofactor	[H][#6:4](-[#6:3])=[O:5].[#6:7]-[n+:14]1[c:15][c:16][c:17]([c:18][c:19]1)-[c:20]1[c:21][c:22][n+:23](-[#6:24])[c:31][c:32]1>>[H][#8:5]-[#6:4](-[#6:3])=O.[H][C:17]1([#6:18]=[#6:19]-[#7:14](-[#6:7])-[#6:15]=[#6:16]1)[C:20]1([H])[#6:21]=[#6:22]-[#7:23](-[#6:24])-[#6:31]=[#6:32]1	TRUE	FALSE	null	-1	"{""note"":""There is nothing wrong with this reaction, but the atypical cofactor could be abstracted to make this aldehyde_oxidation_to_acid"",""trim"":true,""confidence"":""high"",""name"":""aldehyde_oxidation_to_acid_with_atypical_cofactor"",""validation"":true}"
perfect		[H][#6:3](-[#6:1])S([#8:5])(=[O:6])=[O:7]>>[#6:1]-[#6:3]=[O:6].[H][#8]-[#6](=O)C([H])([H])C([H])([H])[#6](-[#8:5])=[O:7]	TRUE	FALSE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect	allylic_elimination	[H][#6:3]\[#6:2](-[#6:4])=[#6:1]/[#6:15]-[#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8][H]>>[#6:4]-[#6:2](=[#6:3])-[#6:1]=[#6:15]	TRUE	FALSE	null	-1	"{""note"":""One of the methyl groups can be removed, maybe"",""trim"":true,""confidence"":""high"",""name"":""allylic_elimination"",""validation"":true}"
perfect	amine_transesterification_to_amide	[H][#7:12]([H])-[#6:1].[H][#8]-[#6](=[#7]C([H])([H])C([H])([H])[#16]-[#6:61](-[#6:63])=[O:62])C([H])([H])C([H])([H])[#7]=[#6](-[#8][H])C([H])([#8][H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]C([H])([H])C1([H])[#8]C([H])(n2c([H])nc3c(nc([H])nc23)-[#7]([H])[H])C([H])([#8][H])C1([H])[#8]P(=O)([#8][H])[#8][H]>>[H][#8:62]-[#6:61](-[#6:63])=[#7:12]-[#6:1]	TRUE	FALSE	null	-1	"{""note"":""Can generalize to any acyl-CoA"",""trim"":true,""confidence"":""high"",""name"":""amine_transesterification_to_amide"",""validation"":true}"
perfect	alpha_keto_alcohol_oxidation_with_atypical_cofactor	[H][#8:4][C:3]([H])([#6:5])[#6:1]=[O:2].[O:28]=[#6:27]-1-[#6:26]=[#6:25]-[#6:24](-[#6:30]=[#6:29]-1)=[#7:23]-[c:19]1[c:18][c:16][c:15][c:21][c:20]1>>[#6:5]-[#6:3](=[O:4])-[#6:1]=[O:2].[H][#8:28]-[c:27]1[c:26][c:25][c:24]([c:30][c:29]1)-[#7:23]([H])-[c:19]1[c:18][c:16][c:15][c:21][c:20]1	TRUE	FALSE	null	-1	"{""note"":""There is nothing wrong with this, but can be trimmed to just alcohol_to_ketone with abstraction of the atypical cofactor"",""trim"":true,""confidence"":""high"",""name"":""alpha_keto_alcohol_oxidation_with_atypical_cofactor"",""validation"":true}"
perfect	alcohol_and_p_nitrophenylphosphate_transphosphorylation	[#8:8][P:9]([#8:10])(=[O:11])[#8:5]-[c:4]1[c:6][c:7][c:1]([c:2][c:3]1)[N:12](=[O:13])=[O:14].[#6:16]-[#8:15]>>[#8:5]-[c:4]1[c:6][c:7][c:1]([c:2][c:3]1)[N:12](=[O:13])=[O:14].[#6:16]-[#8:15][P:9]([#8:8])([#8:10])=[O:11]	TRUE	FALSE	null	-1	"{""note"":""comparable to a kinase reaction, with an artifical phosphate source replacing ATP.  This could be trimmed"",""trim"":true,""confidence"":""high"",""name"":""alcohol_and_p_nitrophenylphosphate_transphosphorylation"",""validation"":true}"
perfect		[#6:1]-[#6:2](-[#6:4])-[#8:3].[O:18]=[#6:17]-1-[#6:14]=[#6:13]-[#6:62](=[O:63])-[#6:60]=[#6:19]-1>>[#6:1]-[#6:2](-[#6:4])=[O:3].[H][#8:18][C:17]1([H])[#6:14]=[#6:13]-[#6:62](-[#8:63])-[#6:60]=[#6:19]1	TRUE	FALSE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect	alcohol_transesterification_to_cinnamate_ester	[H][#8:32]-[#6:31].[H][#8]-[#6](=[#7]C([H])([H])C([H])([H])[#16]-[#6:82](=[O:83])-[#6:84]=[#6:85]-[c:86]1[c:87][c:88][c:89][c:91][c:92]1)C([H])([H])C([H])([H])[#7]=[#6](-[#8][H])C([H])([#8][H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]C([H])([H])C1([H])[#8]C([H])(n2c([H])nc3c(nc([H])nc23)-[#7]([H])[H])C([H])([#8][H])C1([H])[#8]P(=O)([#8][H])[#8][H]>>[#6:31]-[#8:32]-[#6:82](=[O:83])\[#6:84]=[#6:85]\[c:86]1[c:87][c:88][c:89][c:91][c:92]1	TRUE	FALSE	null	-1	"{""note"":""should generalize to any acyl-coA"",""trim"":true,""confidence"":""high"",""name"":""alcohol_transesterification_to_cinnamate_ester"",""validation"":true}"
perfect	allylic_rearrangement_to_ene_one	[#6:12]\[#6:13]=[#6:14](/[#6:20])-[#6:15]-[#6:16]=[O:17]>>[#6:12]-[#6:13]\[#6:14](-[#6:20])=[#6:15]\[#6:16]=[O:17]	TRUE	FALSE	null	-1	"{""note"":""A simpler version of this rearrangement without additional methyl groups was observed"",""trim"":true,""confidence"":""high"",""name"":""allylic_rearrangement_to_ene_one"",""validation"":true}"
perfect	aldehyde_to_cyanohydrin	[#6:1]-[#6:4]=[O:5]>>[H][#8:5]-[#6:4](-[#6:1])C#N	TRUE	FALSE	null	-1	"{""note"":""another RO like this was seen, but I don't know the difference"",""trim"":true,""confidence"":""high"",""name"":""aldehyde_to_cyanohydrin"",""validation"":true}"
perfect	imine_hydrolysis_to_ketone	[H][#7]=[#6:7](-[#6:6])-[#6:8]=[O:10]>>[#6:6]-[#6:7](=O)-[#6:8]=[O:10]	TRUE	FALSE	null	-1	"{""trim"":true,""confidence"":""high"",""name"":""imine_hydrolysis_to_ketone"",""validation"":true}"
perfect		[O:8]=[#6:1]-1-[#6:2]=[#6:3]-[#6:4](=[O:5])-[#6:6]=[#6:7]-1.[H][#8:12][C:11]([H])([#6:10])[#6:13]>>[H][#8:8]-[c:1]1[c:2][c:3][c:4](-[#8:5][H])[c:6][c:7]1.[#6:10]-[#6:11](-[#6:13])=[O:12]	TRUE	FALSE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect		[#6:5]-[#8:6]-[#6:1](-[#6:2])=[O:11]>>[H][#8:6]-[#6:5].[H][#8]-[#6:1](-[#6:2])=[O:11]	TRUE	FALSE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect		[H][#8][C:7]([#6:6])([#6:12]=[O:14])[#6:8]([H])-[#6:9]=[O:11]>>[#6:6]\[#6:7](-[#6:12]=[O:14])=[#6:8]\[#6:9]=[O:11]	TRUE	FALSE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect	benzoic_acid_adenylation	[H][#8:11]-[#6:1](=[O:2])-[c:3]1[c:4][c:5][c:6][c:8][c:10]1>>[H][#8]C1([H])C([H])([#8]C([H])(C([H])([H])[#8]P(=O)([#8][H])[#8:11]-[#6:1](=[O:2])-[c:3]2[c:4][c:5][c:6][c:8][c:10]2)C1([H])[#8][H])n1c([H])nc2c(nc([H])nc12)-[#7]([H])[H]	TRUE	FALSE	null	-1	"{""note"":""can generalize to any acid"",""trim"":true,""confidence"":""high"",""name"":""benzoic_acid_adenylation"",""validation"":true}"
perfect	another_transamination	[#6:5]-[#6:1](-[#7:6])-[#6:2]=[O:4].[#6:11]-[#6:12]=[O:13]>>[#6:5]-[#6:1](=[O:13])-[#6:2]=[O:4].[#6:11]-[#6:12]-[#7:6]	TRUE	FALSE	null	-1	"{""trim"":true,""confidence"":""high"",""name"":""another_transamination"",""validation"":true}"
perfect		[H][#6:9]-[#6:1]([H])-[c:2]1[c:3][c:4][c:5][c:7][c:8]1>>[#6:9]=[#6:1]-[c:2]1[c:3][c:4][c:5][c:7][c:8]1	TRUE	FALSE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect		[H][#6:4][C:3]([H])([#6:1])[#6:5]=[#6:6]>>[#6:1]-[#6:3](=[#6:4])-[#6:5]=[#6:6]	TRUE	FALSE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect	amine_and_amide_transformylation	[H][#7:14]([H])-[#6:1].[#6:35]-[#7:34](-[#6:48]=[O:49])-[c:31]1[c:30][c:29][c:28](-[#6:26]=[O:27])[c:33][c:32]1>>[H][#8:49]-[#6:48]=[#7:14]-[#6:1].[H][#7:34](-[#6:35])-[c:31]1[c:30][c:29][c:28](-[#6:26]=[O:27])[c:33][c:32]1	TRUE	FALSE	null	-1	"{""note"":""The aromatic ring and constitutents are unnecessary"",""trim"":true,""confidence"":""high"",""name"":""amine_and_amide_transformylation"",""validation"":true}"
perfect	quinone_reduction_to_hydroquinone	[#6:13]-[#6:1]-1=[#6:2]-[#6:3](=[O:4])-[c:5]2[c:6][c:7][c:8][c:9][c:10]2-[#6:11]-1=[O:12]>>[H][#8:4]-[c:3]1[c:2][c:1](-[#6:13])[c:11](-[#8:12][H])[c:10]2[c:9][c:8][c:7][c:6][c:5]12	TRUE	FALSE	null	-1	"{""note"":""Should trim this to eliminate adjacent ring and methyl group"",""trim"":true,""confidence"":""high"",""name"":""quinone_reduction_to_hydroquinone"",""validation"":true}"
perfect	methyl_catechol_oxidation_to_benzoquinone	[H][#8:7]-[c:6]1[c:5][c:4][c:3](-[#6:2])[c:10][c:8]1-[#8:9][H]>>[#6:2]-[#6:3]-1=[#6:10]-[#6:8](=[O:9])-[#6:6](=[O:7])-[#6:5]=[#6:4]-1	TRUE	FALSE	null	-1	"{""note"":""The methyl group can be trimmed"",""trim"":true,""confidence"":""high"",""name"":""methyl_catechol_oxidation_to_benzoquinone"",""validation"":true}"
perfect	thiol_transesterification_to_thioester	[H][#16:11]-[#6:10].[H][#8]-[#6](=[#7]C([H])([H])C([H])([H])[#16]-[#6:17](-[#6:16])=[O:18])C([H])([H])C([H])([H])[#7]=[#6](-[#8][H])C([H])([#8][H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[#8]P(=O)([#8][H])[#8]P(=O)([#8][H])[#8]C([H])([H])C1([H])[#8]C([H])(n2c([H])nc3c(nc([H])nc23)-[#7]([H])[H])C([H])([#8][H])C1([H])[#8]P(=O)([#8][H])[#8][H]>>[#6:10]-[#16:11]-[#6:17](-[#6:16])=[O:18]	TRUE	FALSE	null	-1	"{""note"":""generalize to any acyl-CoA"",""trim"":true,""confidence"":""high"",""name"":""thiol_transesterification_to_thioester"",""validation"":true}"
perfect	alkene_hydration_to_tertiary_alcohol	[#6:4]-[#6:3]=[#6:1](-[#6:40])-[#6:2]>>[H][#8][C:1]([#6:40])([#6:2])[#6:3]([H])-[#6:4]	TRUE	FALSE	null	-1	"{""note"":""The methyl groups on the alkene are likely unnecessary for this reaction, but would not force that as they may help"",""trim"":true,""confidence"":""high"",""name"":""alkene_hydration_to_tertiary_alcohol"",""validation"":true}"
perfect		[#6:50]-[#8:51]-[c:47]1[c:46][c:44][c:42][c:41][c:48]1>>[#6:50]-[#8]-[c:46]1[c:44][c:42][c:41][c:48][c:47]1-[#8:51]	TRUE	FALSE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect	ene_one_reduction_to_ketone	[#6:15]\[#6:16](-[#6:22])=[#6:17]\[#6:18]=[O:19]>>[H][#6:17](-[#6:18]=[O:19])[C:16]([H])([#6:15])[#6:22]	TRUE	FALSE	null	-1	"{""trim"":true,""confidence"":""high"",""name"":""ene_one_reduction_to_ketone"",""validation"":true}"
perfect		[#6:10]\[#6:11]=[#6:12](/[#6:28])-[#6:13]=[#6:25]>>[H][#6:11](-[#6:10])[C:12]([H])([#6:28])[#6:13]=[#6:25]	TRUE	FALSE	null	-1	"{""trim"":true,""confidence"":""high"",""validation"":true}"
perfect	conjugated_alkane_reduction_to_alkane	[O:6]=[#6:5]\[#6:7]=[#6:8]\[#6:9]=[O:10]>>[H][#6:7](-[#6:5]=[O:6])-[#6:8]([H])-[#6:9]=[O:10]	TRUE	FALSE	null	-1	"{""note"":""Either seen this before or is reverse. Should trim to more general case"",""trim"":true,""confidence"":""high"",""name"":""conjugated_alkane_reduction_to_alkane"",""validation"":true}"
validated	another_transamination	[H][#7]([H])[C:4]([H])([#6:3])[#6:5]=[O:7].[H][#8]-[#6](=O)-[#6](=O)C([H])([H])C([H])([H])[#6](-[#8][H])=[#7][H]>>[#6:3]-[#6:4](=O)-[#6:5]=[O:7]	TRUE	FALSE	null	-1	"{""note"":""the alpha-keto-glutamine should be considered a cofactor here"",""trim"":true,""confidence"":""high"",""cofactor"":true,""name"":""another_transamination"",""validation"":true}"
validated	another_transamination	[H][#7]([H])[C:4]([H])([#6:3])[#6:5]=[O:7].[#6:19]-[n+:17]1[c:16][c:15][c:14][c:13](-[#6:11]=[O:12])[c:18]1>>[#6:3]-[#6:4](=O)-[#6:5]=[O:7].[H][#6:14]-1-[#6:15]=[#6:16]-[#7:17](-[#6:19])-[#6:18]=[#6:13]-1-[#6:11]=[O:12]	TRUE	FALSE	null	-1	"{""trim"":true,""confidence"":""high"",""cofactor"":true,""name"":""another_transamination"",""validation"":true}"
validated	alpha_hydroxy_acid_to_alpha_keto_acid	[H][#8:4][C:3]([H])([#6:1]=[O:2])[c:5]1[c:10][c:9][c:8][c:7][c:6]1>>[O:2]=[#6:1]-[#6:3](=[O:4])-[c:5]1[c:10][c:9][c:8][c:7][c:6]1	TRUE	FALSE	null	-1	"{""note"":""low confidence due to atypical cyanide cofactor, not sure these are real, but the transformation is subsumed by simpler ROs"",""trim"":true,""confidence"":""low"",""name"":""alpha_hydroxy_acid_to_alpha_keto_acid"",""validation"":true}"
validated	another_transamination	[H][C:3]([#6:1])([#7:8])[#6:4]=[O:6]>>[#6:1]-[#6:3](=O)-[#6:4]=[O:6].[H][#8]-[#6](=O)C([H])([H])C([H])([#7:8])[#6](=O)-[#8][H]	TRUE	FALSE	null	-1	"{""trim"":true,""confidence"":""high"",""cofactor"":true,""name"":""another_transamination"",""validation"":true}"
validated		[H][#8:9]-[#6:8].[H][#8]-[#6:1](-[#6:2])-[#6:10].[#6:6]-[#8:7][P:13]([#8:14])([#8:15])=[O:16].[H][#8]-c1nc(=[#7][H])c([H])c([H])n1C1([H])[#8]C([H])(C([H])([H])[#8]P(=O)([#8][H])[#8:45]-[#15:42]=[O:44])C([H])([#8][H])C1([H])[#8][H]>>[H][#8:7]-[#6:6].[#6:8]-[#8:9][P:13]([#8:14])([#8:15])=[O:16].[#6:2]-[#6:1](-[#6:10])-[#8:45]-[#15:42]=[O:44]	TRUE	FALSE	null	-1	"{""note"":""a phosphotransferase reaction with a nucleotide sugar-like donor. Cofactor can be abstracted, but aam done incorrectly"",""trim"":true,""confidence"":""high"",""aam"":true,""validation"":true}"
invalidated	alcohol_and_benzoate_to_ester	[H][#8:6]-[#6:5].[H][#8]-[#6:9](=[O:10])-[c:11]1[c:12][c:13][c:15][c:17][c:19]1>>[#6:5]-[#8:6]-[#6:9](=[O:10])-[c:11]1[c:12][c:13][c:15][c:17][c:19]1	TRUE	FALSE	null	-1	"{""note"":""With no cofactors indicated, reaction is backwards. In proper direction or with ATP coupling, the benzoate could be generalized to any acid"",""trim"":true,""confidence"":""high"",""name"":""alcohol_and_benzoate_to_ester"",""validation"":false}"
validated		[#8:8]P(=[O:9])([#8:6]-[#6:5]-[#6:1]=[#6:2])[#8:10]-[#15:11]=[O:14]>>[H][#8:9]C1([H])C([H])([#8:8])C([H])([#8:6]C1([H])C([H])([H])[#8:10]-[#15:11]=[O:14])n1c([H])nc2c(nc([H])nc12)-[#7]([H])-[#6:5]-[#6:1]=[#6:2]	TRUE	FALSE	null	-1	"{""note"":""good reaction, but the AAM is off on the phosphate leading to some weirdness, should get replaced by other allyl_alkylation ROs"",""trim"":true,""confidence"":""high"",""aam"":true,""validation"":true}"
validated	flavone_alcohol_glycosylation_with_hexopyranose	[H][#8:9]-[c:8]1[c:10]([o:11][c:12]2[c:13][c:1][c:2][c:3][c:5]2[c:6]1=[O:7])-[c:14]1[c:15][c:16][c:17][c:19][c:21]1>>[H][#8]C([H])([H])C1([H])[#8]C([H])([#8:9]-[c:8]2[c:10]([o:11][c:12]3[c:13][c:1][c:2][c:3][c:5]3[c:6]2=[O:7])-[c:14]2[c:15][c:16][c:17][c:19][c:21]2)C([H])([#8][H])C([H])([#8][H])C1([H])[#8][H]	TRUE	FALSE	null	-1	"{""note"":""seen this before for other positios of the flavonoid, can all be collapsed mechanistically to a simpler alchol-->glycoside pattern"",""trim"":true,""confidence"":""high"",""name"":""flavone_alcohol_glycosylation_with_hexopyranose"",""nro"":true,""validation"":true}"
validated		[#6:1]-[#6:5](=[O:6])-[#6:7]=[O:9].[H][#6:45]-1-[#6:44]=[#6:43]-[#7:42](-[#6:37])-[#6:47]=[#6:46]-1-[#6:48]=[#7:50]>>[H][#8:6][C:5]([H])([#6:1])[#6:7]=[O:9].[#6:37]-[n+:42]1[c:43][c:44][c:45][c:46](-[#6:48]=[#7:50])[c:47]1	TRUE	FALSE	null	-1	"{""trim"":true,""confidence"":""high"",""cofactor"":true,""validation"":true}"
validated		[O:7]=[#6:5]-[#6:4]-[#6:3]-[#6:1]=[O:2].[#6:18]-[#6:17]-1=[#6:58](-[#6:59])-[#6:60](=[O:61])-[#6:11](-[#8:10])=[#6:12](-[#8:13])-[#6:15]-1=[O:16]>>[O:7]=[#6:5]-[#6:4]=[#6:3]-[#6:1]=[O:2].[#6:59]-[c:58]1[c:17](-[#6:18])[c:15](-[#8:16])[c:12](-[#8:13])[c:11](-[#8:10])[c:60]1-[#8:61]	TRUE	FALSE	null	-1	"{""trim"":true,""confidence"":""high"",""cofactor"":true,""validation"":true}"
